Dosage;p-value;Cliff's Delta;Cohen's D
Unknown;0.0001999960000799;0.8225806451612904;1.014475143450736
High;0.2876342473150537;0.2165242165242165;0.3772867036445183
Low;0.0001599968000639;0.7671232876712328;1.005846810306212
Unknown;0.0571988560228795;0.357421875;0.7624402912826246
High;0.0036399272014559;0.4995004995004995;0.6809386292767675
High;0.0080798384032319;0.6009852216748769;0.9969537331658206
Unknown;0.0001999960000799;0.8666666666666667;1.2365902862556128
Medium;0.0002399952000959;-0.6642857142857143;-2.462308075274057
High;0.0021199576008479;0.5655339805825242;0.7717738366840116
Unknown;0.0003199936001279;0.6712328767123288;1.494548965871313
High;0.0649987000259994;-0.2341269841269841;-0.7755862985388505
High;0.6886262274754504;0.0459183673469387;0.1666880940083375
Unknown;0.0321193576128477;0.5890151515151515;0.8945270874038515
Unknown;0.0373192536149277;0.5552995391705069;0.6840588588859936
Unknown;0.73882522349553;-0.0884615384615384;0.1390176572768686
High;0.8415031699366012;-0.0721343873517786;-0.0634812127598138
Medium;0.0036799264014719;0.4946236559139785;0.9183979160504574
Medium;0.0076798464030719;0.4841269841269841;1.1163042264725538
High;0.7520249595008099;0.0041208791208791;0.1039235985503409
Low;0.2580748385032299;0.1178057553956834;0.296825269914663
High;0.6865062698746025;-0.1589310829817159;0.1728713149455551
High;0.0740385192296154;-0.1550561797752809;-0.5332174493363252
High;0.1039979200415991;0.3065068493150685;0.585373035253629
Unknown;0.1701565968680626;0.3037037037037037;0.4870863192338784
Unknown;0.0003599928001439;0.9022222222222224;1.6304326213478952
Medium;0.1837963240735185;0.1604938271604938;0.4258551262269727
Medium;0.1416371672566548;0.3736263736263736;0.4877992962743961
Medium;0.8458630827383452;0.0446428571428571;0.0909889651223853
Unknown;0.9263814723705526;0.1496598639455782;0.05621385079618
Low;0.24727505449891;-0.2068014705882352;-0.3090934355571856
Medium;0.0154396912061758;0.4185606060606061;0.7853767042634433
Unknown;0.613267734645307;-0.0224358974358974;0.248263861621248
Low;0.0392392152156956;0.3404255319148936;0.6103364705068635
Unknown;0.7062258754824904;0.2412177985948477;0.0894936793132062
Unknown;0.4715905681886362;0.2415584415584415;0.3080220769252821
Unknown;0.0642787144257114;0.4648526077097505;0.6733731259677719
High;0.0010399792004159;0.6143856143856143;0.978412553870044
Unknown;0.7367452650946981;0.1789077212806026;0.1394933075719412
Low;0.0029999400011999;0.4555555555555555;0.8099813281657474
High;0.0996380072398552;-0.3489461358313817;-0.7134589420355647
Unknown;0.0350392992140157;-0.3478260869565217;-1.0075435845636789
Medium;0.9279814403711926;0.0766666666666666;0.0187746591220037
Unknown;0.5143497130057398;0.3066666666666666;0.2043956610643124
Medium;0.3172336553268934;0.0705128205128205;0.2959151897502984
High;0.0003999920001599;0.6126984126984127;0.9161395942899284
High;0.7765044699106017;0.1125;0.0484826634576202
Low;3.999920001599968e-05;0.8162267839687195;1.255948277145683
Unknown;0.0267594648107037;0.4795751633986928;0.6214733109969404
Unknown;0.0722785544289114;0.3722222222222222;0.5794655831842614
Unknown;0.0259194816103677;0.3314393939393939;0.8849017329261413
Medium;0.0003999920001599;0.5910112359550562;1.033927186732301
Medium;0.241195176096478;-0.2781818181818182;-0.3784538168472968
